"report number","date","weather","latitude","longitude"
"MCP30310075","2025-06-20","Clear",39.13907117,-77.06852767
"DD5567008W","2025-06-20","Clear",39.08480292,-77.16230671
"HA25560005","2025-06-20","Clear",38.98829914,-77.06231782
"MCP296200B5","2025-06-20","Clear",39.17664632,-77.269666
"MCP2899006Y","2025-06-20","Clear",39.20064667,-77.15790333
"HA2492001M","2025-06-20","Clear",39.0358665,-77.05567992
"MCP3355001P","2025-06-20","Clear",38.99446385,-77.02660766
"MCP3091005Q","2025-06-20","Clear",39.13355726,-77.1583076
"DD5567008T","2025-06-20","Clear",39.08694002,-77.1511152
"MCP23510067","2025-06-20","Clear",39.05367842,-77.09115844
"MCP33800036","2025-06-20","Clear",39.05425417,-77.07893567
"MCP3240003X","2025-06-20","Clear",39.15892972,-77.27540367
"MCP1595002Z","2025-06-19","Clear",39.0315915,-77.01300967
"MCP3451000J","2025-06-19","Clear",39.05589468,-76.97102833
"MCP2305003T","2025-06-19","Clear",39.32105933,-77.200942
"MCP203900CP","2025-06-19","Unknown",39.05653117,-77.07566633
"MCP3453000V","2025-06-19","Rain",39.0141557,-77.00429811
"DM8494003Z","2025-06-19","Clear",38.98314894,-77.01551686
"MCP3193006M","2025-06-19","Cloudy",39.05310283,-77.0767915
"MCP3444000H","2025-06-19","Cloudy",38.99462152,-77.03633813
"MCP235300D7","2025-06-19","Cloudy",38.97975633,-77.07542386
"MCP30930064","2025-06-19","Clear",38.98551123,-77.07705728
"MCP33960022","2025-06-19","Clear",39.05524467,-77.08347917
"EJ7891002N","2025-06-19","Clear",39.15620567,-77.21154983
"MCP137801D7","2025-06-19","Rain",38.99017985,-77.02396133
"DD5567008S","2025-06-19","Clear",39.06111396,-77.12100136
"MCP287500B3","2025-06-19","Rain",39.24593419,-77.18975831
"MCP3220005B","2025-06-19","Rain",39.10337551,-77.20635176
"MCP3347002Y","2025-06-19","Rain",38.98824299,-77.07590508
"MCP3347002X","2025-06-19","Rain",38.98818878,-77.07582461
"MCP003600JF","2025-06-19","Cloudy",39.01558256,-77.04259591
"MCP3442000R","2025-06-19","Clear",39.18099117,-77.20015017
"EJ7781005P","2025-06-19","Clear",39.11016958,-77.22168709
"DD5686000K","2025-06-19","Clear",39.06040505,-77.12130288
"MCP2771005B","2025-06-19","Clear",39.0984125,-77.102932
"MCP0617006Z","2025-06-19","Clear",39.05467611,-76.95587864
"MCP209400PD","2025-06-19","Clear",39.02748805,-77.07666521
"MCP3362005T","2025-06-19","Clear",39.01786479,-77.00711456
"DD5681000N","2025-06-19","Clear",39.09329274,-77.13158261
"MCP285900JB","2025-06-19","Clear",39.11179765,-77.18707737
"MCP33740032","2025-06-19","Clear",39.00985046,-77.11472043
"MCP32800070","2025-06-19","Clear",39.03987833,-76.99039467
"MCP30210088","2025-06-19","Clear",39.06554037,-76.9606285
"MCP22960001","2025-06-19","Clear",39.1363188,-77.2072067
"MCP15660028","2025-06-19","Clear",39.05613662,-77.11920638
"MCP93220025","2025-06-18","Clear",39.15718327,-77.0917439
"MCP3317003S","2025-06-18","Clear",39.0821802,-76.94748778
"MCP33860031","2025-06-18","Rain",38.98145667,-77.09836067
"EJ7895007P","2025-06-18","Clear",39.15662168,-77.22456759
"MCP27170101","2025-06-18","Rain",39.07770474,-76.9611898
"MCP34730003","2025-06-18","Cloudy",39.00059562,-77.03371062
"MCP2450005V","2025-06-18","Cloudy",39.13153208,-77.16072679
"MCP27170100","2025-06-18","Clear",39.07748332,-76.94228269
"MCP23950032","2025-06-18","Clear",39.11472224,-77.1569772
"MCP3317003R","2025-06-18","Clear",39.07973063,-76.95534532
"MCP15680027","2025-06-18","Clear",39.12810247,-77.33592737
"MCP3453000T","2025-06-18","Rain",39.02338367,-76.97435783
"MCP25130050","2025-06-18","Rain",39.0956647,-76.93810169
"MCP3460000L","2025-06-18","Rain",39.02740114,-77.07236349
"MCP3009008P","2025-06-18","Rain",39.22597942,-77.2392593
"MCP24550084","2025-06-18","Rain",39.05726706,-77.12255051
"MCP292300F0","2025-06-18","Cloudy",39.0276695,-77.02040312
"MCP3395003S","2025-06-18","Cloudy",38.98789533,-77.09944467
"MCP2059008X","2025-06-18","Rain",39.04913462,-77.11697368
"MCP9432004L","2025-06-18","Cloudy",39.0276952,-77.07805774
"MCP302600DV","2025-06-18","Clear",39.01775208,-77.21042774
"MCP2016008T","2025-06-18","Clear",39.08347,-77.14923767
"MCP9432004K","2025-06-18","Cloudy",39.03878884,-77.07571398
"MCP2861006X","2025-06-18","Clear",38.96479498,-77.10429755
"MCP235300D6","2025-06-18","Cloudy",39.04473518,-77.11182102
"MCP34320027","2025-06-18","Cloudy",39.09121135,-77.06233685
"MCP3138007W","2025-06-18","Fog, Smog, Smoke",39.07566448,-77.00188858
"MCP9437002T","2025-06-18","Rain",39.22873783,-77.14253733
"MCP34030020","2025-06-18","Fog, Smog, Smoke",39.0561035,-76.97121109
"MCP2181005K","2025-06-18","Fog, Smog, Smoke",39.1127206,-77.16205086
"MCP94390016","2025-06-17","Clear",39.21625089,-77.42848371
"MCP20770063","2025-06-17","Clear",39.04970033,-77.07090552
"MCP30310074","2025-06-17","Clear",39.11403066,-77.06812937
"MCP287100CJ","2025-06-17","Clear",38.98469893,-77.09862823
"MCP3328004T","2025-06-17","Rain",39.05919632,-77.06846913
"MCP3193006L","2025-06-17","Cloudy",39.03612083,-77.03422837
"MCP3446000D","2025-06-17","Cloudy",39.04311655,-77.05191801
"DD56480047","2025-06-17","Clear",39.07477706,-77.11445741
"MCP2845009L","2025-06-17","Cloudy",39.04084315,-76.99606833
"MCP2388001X","2025-06-17","Clear",39.09317139,-77.19659391
"MCP3138007V","2025-06-17","Rain",39.13232901,-77.04843395
"MCP2064001B","2025-06-17","Cloudy",39.06430911,-77.12618736
"MCP31620060","2025-06-17","Cloudy",39.02967352,-77.04765487
"MCP34520015","2025-06-17","Cloudy",39.04417833,-77.08396017
"MCP285900J8","2025-06-17","Cloudy",39.15764993,-77.21347391
"MCP3362005R","2025-06-17","Rain",39.01654133,-76.97749117
"MCP3408001D","2025-06-17","Fog, Smog, Smoke",38.99883647,-77.02618333
"MCP3456000P","2025-06-17","Cloudy",39.0821037,-77.079774
"MCP320000G5","2025-06-17","Rain",39.03693483,-77.14622333
"MCP3165005Y","2025-06-17","Clear",39.01604081,-76.97746794
"MCP25520080","2025-06-17","Rain",39.12996169,-77.34603873
"MCP2770004D","2025-06-17","Rain",39.17240667,-77.201425
"MCP3214003B","2025-06-17","Rain",39.185816,-77.25571817
"MCP3251001M","2025-06-16","Rain",39.17076253,-77.2865569
"MCP3208006Y","2025-06-16","Rain",39.02133702,-77.01495282
"MCP3232006R","2025-06-16","Rain",39.05859947,-77.04990883
"MCP28660092","2025-06-16","Rain",39.01641323,-77.1195746
"MCP2898006B","2025-06-16","Rain",39.207125,-77.218525
"MCP2699001Z","2025-06-16","Rain",39.13305374,-77.39830155
"MCP304800DZ","2025-06-16","Rain",38.9836266,-77.09615275
"MCP22870009","2025-06-16","Rain",39.0664605,-77.030692
"MCP3446000C","2025-06-16","Cloudy",39.09136303,-77.06650033
"MCP3068006D","2025-06-16","Rain",38.993744,-77.05184567
"MCP31480082","2025-06-16","Rain",39.02242207,-77.10308078
"MCP30950063","2025-06-16","Rain",39.04091006,-76.99098413
"DD56630024","2025-06-16","Rain",39.07587891,-77.1516739
"MCP2270004X","2025-06-16","Rain",39.02163286,-77.1411094
"MCP219800HJ","2025-06-16","Rain",39.13070569,-77.16818885
"DD562000CG","2025-06-16","Cloudy",39.08524053,-77.1480316
"HA2549000B","2025-06-16","Rain",39.00515624,-76.99863103
"MCP21770057","2025-06-16","Cloudy",39.05257933,-77.12708739
"MCP2961004N","2025-06-16","Rain",39.160589,-76.98754
"MCP272600D3","2025-06-16","Clear",39.10501495,-77.15446229
"MCP2786004W","2025-06-16","Rain",38.98589826,-77.02671848
"MCP242500JC","2025-06-16","Rain",38.99952333,-77.03167667
"MCP29400083","2025-06-16","Cloudy",39.026017,-77.14769725
"MCP2974005M","2025-06-16","Rain",39.05473913,-76.96987424
"EJ7894005Z","2025-06-16","Rain",39.12403182,-77.18000889
"MCP304800DY","2025-06-16","Rain",39.01519662,-77.10014001
"EJ7876007B","2025-06-16","Rain",39.14754592,-77.23296131
"MCP272600D1","2025-06-16","Rain",39.12179736,-77.16134105
"MCP24870042","2025-06-16","Rain",39.1424055,-77.40756933
"MCP23490012","2025-06-16","Rain",39.22197667,-77.25988367
"MCP33580034","2025-06-16","Cloudy",38.96332483,-77.08817482
"DD5652005K","2025-06-16","Rain",39.09411434,-77.15327097
"MCP209400PC","2025-06-16","Rain",38.99140205,-77.09801231
"MCP33910020","2025-06-15","Rain",39.05904865,-77.06306267
"MCP34570012","2025-06-15","Rain",39.00863308,-77.04024785
"MCP2738005K","2025-06-15","Rain",39.08086886,-76.94270776
"MCP1235006C","2025-06-15","Rain",39.02565985,-76.98731603
"DD56800017","2025-06-15","Rain",39.11714625,-77.16894637
"DD56620019","2025-06-15","Rain",39.09287785,-77.18280967
"MCP3053008Y","2025-06-15","Clear",39.05707784,-77.07338646
"EJ7913000N","2025-06-15","Cloudy",39.14213158,-77.22104455
"MCP34570011","2025-06-15","Clear",38.98631597,-77.02735715
"DD56620018","2025-06-15","Clear",39.09025504,-77.17654457
"MCP28640058","2025-06-15","Cloudy",39.0040569,-77.11037619
"MCP3126006N","2025-06-15","Clear",39.22888005,-77.24959561
"MCP22870008","2025-06-15","Cloudy",39.19903843,-77.06599286
"MCP3079007B","2025-06-15","Clear",39.17882657,-77.26751501
"MCP301000BY","2025-06-15","Rain",39.02238806,-77.10317446
"MCP94240036","2025-06-15","Clear",39.2488241,-77.27652341
"MCP3381002M","2025-06-15","Rain",39.19291869,-77.23842024
"MCP33010033","2025-06-15","Rain",38.99958184,-76.99566481
"MCP3424001D","2025-06-15","Rain",39.15241671,-77.19604885
"MCP33500046","2025-06-15","Rain",39.03561015,-77.0647444
"MCP13050065","2025-06-15","Rain",39.14078919,-77.15207726
"MCP3140002X","2025-06-14","Rain",38.99631896,-77.03969661
"MCP33010032","2025-06-14","Rain",39.02033877,-76.97658592
"MCP3191004X","2025-06-14","Rain",39.10930436,-77.159773
"MCP3378001K","2025-06-14","Rain",39.07244715,-77.06461141
"MCP3433000H","2025-06-14","Rain",39.18488992,-77.23716802
"MCP3451000H","2025-06-14","Clear",39.07594743,-76.94111005
"MCP2788003X","2025-06-14","Clear",39.06693821,-76.98329733
"MCP9432004J","2025-06-14","Cloudy",38.96162917,-77.08587083
"MCP3436000N","2025-06-14","Clear",39.0500005,-76.9933455
"MCP209400PB","2025-06-14","Cloudy",38.98144586,-77.09288229
"MCP2704002D","2025-06-14","Rain",39.10024617,-77.09690726
"DD5630003N","2025-06-14","Clear",39.07213827,-77.14258009
"MCP9118005C","2025-06-14","Clear",39.046463,-77.0332125
"MCP30770027","2025-06-14","Clear",39.16699583,-77.280513
"DM8502001W","2025-06-14","Clear",38.99237244,-76.99243201
"MCP27520077","2025-06-13","Rain",39.01742224,-77.20958741
"MCP2305003S","2025-06-13","Rain",39.20921133,-77.17366167
"DD56440044","2025-06-13","Rain",39.05884645,-77.121371
"MCP3329004C","2025-06-13","Clear",39.05509474,-76.95699796
"MCP3163008T","2025-06-13","Clear",39.03679314,-77.06147663
"MCP3411002H","2025-06-13","Clear",39.01511554,-77.10009607
"MCP33790021","2025-06-13","Clear",39.16142026,-77.22269449
"MCP3460000J","2025-06-13","Clear",38.9838657,-77.0892812
"MCP219800HH","2025-06-13","Cloudy",39.1456715,-77.19857417
"MCP3411002G","2025-06-13","Clear",38.98822033,-77.1471195
"MCP24550083","2025-06-13","Clear",39.1163797,-77.15694314
"MCP3329004D","2025-06-13","Clear",39.08143571,-76.94572993
"MCP3347002W","2025-06-13","Cloudy",39.05131385,-77.11561786
"MCP2987009H","2025-06-13","Clear",39.06040488,-76.94504398
"MCP3050006P","2025-06-13","Clear",39.10118898,-77.07573585
"EJ7913000L","2025-06-13","Clear",39.15251017,-77.19240913
"MCP3463000J","2025-06-13","Clear",39.17443462,-77.15064007
"MCP2203009G","2025-06-13","Unknown",39.08286997,-77.078395
"MCP271700ZZ","2025-06-13","Clear",39.09039199,-77.04521611
"MCP34230022","2025-06-13","Clear",39.07139617,-76.9567425
"MCP2298017H","2025-06-13","Clear",39.0534043,-77.0894475
"MCP3438000P","2025-06-13","Clear",38.97993183,-77.09324767
"MCP2786004V","2025-06-13","Clear",39.04763391,-76.992931
"MCP34230021","2025-06-13","Clear",39.05721767,-76.96724423
"DM8522004H","2025-06-13","Clear",38.9790305,-76.9908865
"MCP235800DV","2025-06-13","Clear",39.00714467,-77.14847867
"MCP2298017G","2025-06-13","Clear",39.036385,-77.037905
"MCP33800035","2025-06-13","Clear",39.05611817,-77.0469005
"MCP2016008S","2025-06-13","Clear",39.077801,-77.12606083
"MCP2946007X","2025-06-13","Clear",39.18004247,-77.26058595
"MCP2845009K","2025-06-13","Clear",39.01896439,-76.97657734
"MCP30210087","2025-06-13","Clear",39.06880486,-77.00266282
"MCP2770004C","2025-06-13","Clear",39.15378167,-77.17004833
"MCP2737006K","2025-06-13","Clear",39.18145064,-77.05800837
"EJ79020020","2025-06-12","Clear",39.13975467,-77.22654983
"MCP3275002X","2025-06-12","Clear",39.07540693,-77.00191628
"MCP2800006S","2025-06-12","Clear",39.02249768,-77.10305613
"MCP2939007W","2025-06-12","Clear",39.27320333,-77.27716833
"EJ7913000K","2025-06-12","Clear",39.14222414,-77.19334541
"MCP3411002F","2025-06-12","Clear",39.00165483,-77.130653
"MCP2298017B","2025-06-12","Clear",39.05724105,-77.07437752
"MCP3429000Q","2025-06-12","Clear",39.0713368,-77.05585147
"MCP3317003Q","2025-06-12","Clear",39.08274547,-76.94324319
"MCP3329004B","2025-06-12","Clear",39.05895707,-76.97434191
"MCP3195004N","2025-06-12","Clear",39.05912504,-77.06483172
"MCP22390030","2025-06-12","Clear",39.0763138,-77.221988
"MCP24660062","2025-06-12","Clear",39.09894885,-77.21101278
"DD56310065","2025-06-12","Clear",39.08865567,-77.15252333
"MCP3460000G","2025-06-12","Clear",39.00679992,-77.14807283
"MCP2356004J","2025-06-12","Clear",39.11999006,-77.15984766
"EJ7895007L","2025-06-12","Clear",39.14110008,-77.22277457
"DM8505002H","2025-06-12","Clear",38.989621,-76.98970567
"MCP3455000R","2025-06-12","Clear",39.04717514,-77.05058911
"MCP3411002C","2025-06-12","Clear",39.02153483,-77.1436205
"MCP3094006B","2025-06-12","Clear",39.14766896,-77.16895338
"MCP3411002B","2025-06-12","Clear",39.05533317,-77.14893217
"DD562000CD","2025-06-12","Clear",39.07690842,-77.12266178
"DD56480046","2025-06-12","Clear",39.079845,-77.13794249
"DD56480045","2025-06-12","Clear",39.07544361,-77.11724927
"MCP2800006Q","2025-06-12","Clear",39.02299875,-77.13146784
"MCP3382002D","2025-06-12","Clear",39.05721659,-77.07358878
"MCP32640051","2025-06-12","Clear",38.99918016,-77.02821967
"MCP3382002B","2025-06-12","Clear",39.07121207,-77.10055077
"HA2492001L","2025-06-12","Unknown",39.02557648,-77.07250529
"MCP33800034","2025-06-12","Clear",39.04130227,-77.04823436
"MCP2968005T","2025-06-12","Clear",39.05543867,-77.162467
"MCP22980178","2025-06-12","Clear",39.09060308,-77.04508348
"MCP296200B4","2025-06-12","Clear",39.15478317,-77.2578485
"MCP3395003Q","2025-06-12","Clear",38.986448,-77.097454
"MCP3426001Y","2025-06-12","Clear",39.01425441,-77.10618723
"MCP3280006Z","2025-06-12","Clear",39.03953083,-76.99117333
"MCP3405000Q","2025-06-11","Clear",39.17935375,-77.27415009
"MCP3348004L","2025-06-11","Clear",39.06257579,-77.09520866
"MCP3225005Q","2025-06-11","Clear",39.07222679,-77.09145932
"MCP320000G4","2025-06-11","Clear",39.01374522,-77.13323769
"MCP34730002","2025-06-11","Clear",39.00201066,-77.0074002
"MCP3422001R","2025-06-11","Clear",39.00774667,-77.019922
"MCP3384001H","2025-06-11","Clear",39.00885683,-77.04336433
"MCP137801D6","2025-06-11","Clear",39.09566849,-77.10962192
"MCP287100CH","2025-06-11","Clear",39.0180308,-77.12044167
"MCP3225005N","2025-06-11","Clear",39.0675143,-77.06212936
"MCP14330069","2025-06-11","Clear",39.05516899,-77.11844802
"MCP2592004W","2025-06-11","Clear",39.19621769,-77.15336663
"MCP3438000N","2025-06-11","Unknown",39.04740554,-77.1168546
"MCP25030028","2025-06-11","Clear",39.10424167,-77.28614333
"MCP299100BK","2025-06-11","Clear",39.10617718,-77.00175296
"MCP33300031","2025-06-11","Clear",39.05293751,-77.07698825
"DM84390045","2025-06-11","Clear",38.98623505,-76.9876168
"MCP3442000P","2025-06-11","Clear",39.15894396,-77.16042709
"MCP3052004Q","2025-06-11","Clear",39.11091009,-77.18743024
"MCP3395003P","2025-06-11","Clear",39.03513239,-77.10716177
"MCP291700F4","2025-06-11","Clear",39.14838565,-77.06701903
"MCP2974005L","2025-06-11","Clear",39.10633199,-76.91780083
"MCP3403001Z","2025-06-11","Rain",39.08939633,-76.94280717
"MCP32690048","2025-06-11","Rain",39.06991647,-76.95260703
"EJ7875006R","2025-06-10","Clear",39.14831263,-77.23765176
"MCP14250026","2025-06-10","Rain",39.06092576,-77.23016356
"MCP3192005V","2025-06-10","Clear",39.05376083,-77.07410183
"EJ7899001X","2025-06-10","Clear",39.13680617,-77.19268083
"DD5538005G","2025-06-10","Clear",39.07429431,-77.11391017
"DD5681000M","2025-06-10","Clear",39.083164,-77.15320033
"MCP2394005D","2025-06-10","Clear",39.106432,-76.91890617
"DD56800016","2025-06-10","Clear",39.0855263,-77.14642382
"MCP31680088","2025-06-10","Clear",39.11118373,-76.93230475
"MCP291700F3","2025-06-10","Clear",39.2836451,-77.20188305
"MCP1235006B","2025-06-10","Clear",39.01200467,-76.978668
"MCP3352002W","2025-06-10","Clear",39.1253915,-77.24313917
"MCP137801D5","2025-06-10","Clear",39.07915838,-77.08714256
"MCP24450077","2025-06-10","Clear",39.18103651,-77.23862118
"MCP33740030","2025-06-10","Clear",39.021378,-77.13483683
"HA2414001L","2025-06-10","Clear",38.96090849,-77.10363776
"MCP3211003V","2025-06-10","Clear",39.22551423,-77.26523278
"DD5567008Q","2025-06-10","Clear",39.08927068,-77.18588869
"MCP312900CW","2025-06-10","Clear",39.09486797,-77.07085314
"MCP3442000N","2025-06-10","Clear",39.1942722,-77.17879823
"MCP3395003N","2025-06-10","Clear",39.04673196,-77.11277111
"MCP25630025","2025-06-10","Clear",39.04513,-77.06506
"MCP15340019","2025-06-10","Rain",39.2835632,-77.20188132
"MCP27300058","2025-06-10","Clear",39.17306,-77.264755
"MCP2432001N","2025-06-10","Cloudy",39.03015,-77.04766833
"MCP3428000L","2025-06-09","Clear",39.1667515,-77.27063784
"MCP32690047","2025-06-09","Clear",39.05633787,-76.96674763
"MCP2948007V","2025-06-09","Clear",39.04707683,-77.05055
"MCP32580059","2025-06-09","Clear",39.03692243,-77.05808313
"DM8494003Y","2025-06-09","Clear",38.98059708,-76.9896116
"MCP3455000Q","2025-06-09","Clear",39.04275762,-77.03012916
"MCP3126006M","2025-06-09","Clear",39.23779132,-77.2767966
"MCP2687004R","2025-06-09","Clear",39.04369146,-77.11110935
"DD5681000L","2025-06-09","Clear",39.09606177,-77.15699623
"MCP3126006L","2025-06-09","Clear",39.20185738,-77.25311074
"MCP3096004N","2025-06-09","Clear",39.09197519,-77.20866313
"MCP29360071","2025-06-09","Clear",38.96435035,-77.13592863
"MCP2671004H","2025-06-09","Clear",38.99582804,-77.00583002
"MCP3127004W","2025-06-09","Clear",38.99973826,-77.07651411
"MCP3233005P","2025-06-09","Clear",39.02151501,-77.01165768
"MCP2687004Q","2025-06-09","Clear",39.0296338,-77.08181359
"MCP2968005V","2025-06-09","Unknown",39.17610154,-77.26871278
"MCP291700F2","2025-06-09","Clear",39.14623066,-77.06727774
"MCP137801D4","2025-06-09","Cloudy",39.04311667,-77.051871
"MCP219800HG","2025-06-09","Clear",38.99694974,-77.02564317
"MCP3347002V","2025-06-09","Clear",39.01809123,-77.07793283
"DD5567008P","2025-06-09","Clear",39.093938,-77.15307455
"MCP3280006Y","2025-06-09","Clear",39.02585617,-77.01476233
"MCP284600BF","2025-06-09","Clear",39.10132281,-77.0768821
"MCP33920027","2025-06-09","Cloudy",39.06407901,-77.03963908
"MCP23110079","2025-06-09","Clear",39.10899767,-77.07586751
"MCP2763005B","2025-06-09","Cloudy",39.19455333,-77.192465
"DD5538005D","2025-06-09","Cloudy",39.07966761,-77.13775854
"MCP20470060","2025-06-09","Cloudy",39.1217345,-77.17818917
"MCP3254004H","2025-06-09","Clear",39.14887829,-77.27119402
"MCP31230085","2025-06-09","Cloudy",39.0914407,-77.0795839
"MCP3305004J","2025-06-09","Rain",39.01435067,-76.984766
"MCP3313002M","2025-06-09","Clear",39.07762104,-77.03989976
"MCP3066002Z","2025-06-08","Rain",38.98371592,-77.19358502
"DD56310064","2025-06-08","Clear",39.09416605,-77.15341761
"EJ7893003W","2025-06-08","Cloudy",39.11186848,-77.18705545
"MCP28980069","2025-06-08","Rain",39.22966539,-77.23673334
"MCP3453000S","2025-06-08","Cloudy",39.05600597,-76.95452055
"EJ78930040","2025-06-08","Clear",39.11629445,-77.19843721
"MCP2855005N","2025-06-08","Cloudy",39.00850364,-76.98362446
"EJ7870007C","2025-06-08","Unknown",39.11957181,-77.2048731
"DD562000CC","2025-06-08","Rain",39.10462289,-77.17230464
"DD56730022","2025-06-08","Clear",39.07145056,-77.16726318
